0	0	0	16
0	0	1	16
0	0	2	3
0	0	3	1
0	0	4	0
0	0	5	0
0	0	6	0
0	0	7	0
0	0	8	0
0	0	9	0
0	0	10	0
0	0	11	0
0	0	12	0
0	0	13	0
0	1	0	45
0	1	1	17
0	1	2	12
0	1	3	2
0	1	4	2
0	1	5	1
0	1	6	0
0	1	7	0
0	1	8	0
0	1	9	0
0	1	10	0
0	1	11	0
0	1	12	0
0	1	13	0
0	2	0	14
0	2	1	6
0	2	2	3
0	2	3	0
0	2	4	1
0	2	5	0
0	2	6	2
0	2	7	0
0	2	8	0
0	2	9	0
0	2	10	0
0	2	11	0
0	2	12	0
0	2	13	0
0	3	0	1
0	3	1	0
0	3	2	0
0	3	3	0
0	3	4	1
0	3	5	0
0	3	6	0
0	3	7	0
0	3	8	0
0	3	9	0
0	3	10	0
0	3	11	0
0	3	12	0
0	3	13	1
0	4	0	0
0	4	1	0
0	4	2	0
0	4	3	0
0	4	4	0
0	4	5	0
0	4	6	1
0	4	7	0
0	4	8	0
0	4	9	0
0	4	10	0
0	4	11	0
0	4	12	0
0	4	13	1
0	5	0	1
0	5	1	0
0	5	2	1
0	5	3	0
0	5	4	0
0	5	5	1
0	5	6	1
0	5	7	0
0	5	8	0
0	5	9	1
0	5	10	1
0	5	11	0
0	5	12	0
0	5	13	0
0	6	0	0
0	6	1	0
0	6	2	0
0	6	3	1
0	6	4	0
0	6	5	2
0	6	6	0
0	6	7	1
0	6	8	4
0	6	9	2
0	6	10	1
0	6	11	0
0	6	12	1
0	6	13	0
0	7	0	3
0	7	1	2
0	7	2	1
0	7	3	0
0	7	4	2
0	7	5	1
0	7	6	0
0	7	7	4
0	7	8	12
0	7	9	14
0	7	10	0
0	7	11	0
0	7	12	0
0	7	13	0
0	8	0	0
0	8	1	1
0	8	2	0
0	8	3	0
0	8	4	0
0	8	5	1
0	8	6	2
0	8	7	4
0	8	8	61
0	8	9	31
0	8	10	0
0	8	11	1
0	8	12	0
0	8	13	0
0	9	0	0
0	9	1	1
0	9	2	2
0	9	3	2
0	9	4	0
0	9	5	2
0	9	6	1
0	9	7	7
0	9	8	99
0	9	9	70
0	9	10	2
0	9	11	0
0	9	12	0
0	9	13	0
0	10	0	1
0	10	1	0
0	10	2	0
0	10	3	1
0	10	4	0
0	10	5	0
0	10	6	4
0	10	7	8
0	10	8	126
0	10	9	68
0	10	10	0
0	10	11	0
0	10	12	1
0	10	13	1
0	11	0	0
0	11	1	1
0	11	2	0
0	11	3	0
0	11	4	0
0	11	5	1
0	11	6	2
0	11	7	7
0	11	8	76
0	11	9	48
0	11	10	0
0	11	11	0
0	11	12	1
0	11	13	0
0	12	0	0
0	12	1	0
0	12	2	0
0	12	3	0
0	12	4	0
0	12	5	2
0	12	6	2
0	12	7	4
0	12	8	44
0	12	9	22
0	12	10	0
0	12	11	0
0	12	12	0
0	12	13	0
0	13	0	0
0	13	1	1
0	13	2	0
0	13	3	0
0	13	4	1
0	13	5	1
0	13	6	0
0	13	7	3
0	13	8	9
0	13	9	4
0	13	10	1
0	13	11	1
0	13	12	0
0	13	13	0
0	14	0	0
0	14	1	1
0	14	2	1
0	14	3	2
0	14	4	2
0	14	5	0
0	14	6	1
0	14	7	1
0	14	8	0
0	14	9	1
0	14	10	0
0	14	11	0
0	14	12	0
0	14	13	0
0	15	0	1
0	15	1	2
0	15	2	0
0	15	3	0
0	15	4	1
0	15	5	1
0	15	6	0
0	15	7	2
0	15	8	0
0	15	9	0
0	15	10	0
0	15	11	0
0	15	12	0
0	15	13	0
0	16	0	2
0	16	1	1
0	16	2	1
0	16	3	0
0	16	4	0
0	16	5	1
0	16	6	1
0	16	7	0
0	16	8	0
0	16	9	0
0	16	10	0
0	16	11	0
0	16	12	0
0	16	13	0
0	17	0	18
0	17	1	1
0	17	2	1
0	17	3	1
0	17	4	0
0	17	5	0
0	17	6	0
0	17	7	0
0	17	8	0
0	17	9	0
0	17	10	0
0	17	11	0
0	17	12	0
0	17	13	0
0	18	0	63
0	18	1	14
0	18	2	7
0	18	3	1
0	18	4	1
0	18	5	0
0	18	6	0
0	18	7	0
0	18	8	0
0	18	9	0
0	18	10	0
0	18	11	0
0	18	12	0
0	18	13	0
0	19	0	9
0	19	1	4
0	19	2	1
0	19	3	1
0	19	4	0
0	19	5	0
0	19	6	0
0	19	7	0
0	19	8	0
0	19	9	0
0	19	10	0
0	19	11	0
0	19	12	0
0	19	13	0
